dateTime,authorName,Message,Time,label
2023-03-21 00:02,Wichai Toy,ค,01:02:26,
2023-03-21 00:02,Siriwat S.,พูดไม่รู้เรื่อง เอาตัวรอดไปวันๆ,01:02:26,
2023-03-21 00:02,อัญชราพร ศรีสมอ,คคคคคค,01:02:26,
2023-03-21 00:02,ณัฐธีร์ กฤตานนพิธิวัฒน์,ฟังแล้วกูงง,01:02:26,
2023-03-21 00:02,SON_ 6,ค,01:02:27,
2023-03-21 00:02,Pornchai Saksing,คคคคคค,01:02:27,
2023-03-21 00:02,ฐิฏาฌาณ ชวโรจน์จิรัฏฐ์,นี้หรือคือคำตอบ,01:02:27,
2023-03-21 00:02,U sai,มึงตอบ..กวนตรีน ว่ะ!!,01:02:27,
2023-03-21 00:02,Siriwan Chanel,เอาใครมานั่งแถวง ค.,01:02:27,
2023-03-21 00:02,บีน่า ปลาวาฬ,ออกไปเป็นชาวบ้านเถอะ ไม่รู้หน้าที่,01:02:27,
2023-03-21 00:02,เกรียงไกร นามภูมี,ผักชีราดหน้าสไตล์ข้าราชการไทย,01:02:27,
2023-03-21 00:02,อุลตร้าแมน 007,ตอบไม่ตรงคำถาม,01:02:28,
2023-03-21 00:02,Guidance Kru chy,ประเด็นๆน่ะ ไม่ตรงเลยว่ามาได้ไง วู้ววว,01:02:29,
2023-03-21 00:02,Andromeda k,ไม่ยืนยันแต่คลำทางถูกแล้ว,01:02:29,
2023-03-21 00:02,SON_ 6,ค,01:02:29,
2023-03-21 00:02,Bigkev. Production,ค,01:02:29,
2023-03-21 00:02,Sugar Ray Robinson,ตอบคำถามแบบโง่โง่เป็นผู้บริหารได้ยังไง,01:02:30,
2023-03-21 00:02,เกรียงไกร นามภูมี,ผักชีราดหน้าสไตล์ข้าราชการไทย,01:02:30,
2023-03-21 00:02,Jirawat Wannarods,ค,01:02:30,
2023-03-21 00:02,ยามาโตะ,ดูไม่ความรู้ ,01:02:31,
2023-03-21 00:02,Nextseason Macky,ตอบให่ตรงประเดนน ดิ ไอ่เวร,01:02:31,
2023-03-21 00:02,บอลลูน โฟน,คนไทยชอบปิดข่าวอยู่แล้ว,01:02:31,
2023-03-21 00:02,plynnn 420,ตอบสะยาว ไม่มีสาระเลย,01:02:32,
2023-03-21 00:02,อรอุมา แสนทวีสุข,เปลี่ยนรัฐบาลใหม่ ,01:02:32,
2023-03-21 00:02,SON_ 6,ค,01:02:32,
2023-03-21 00:02,ใหม่,พุดยืดยาดมาดพระเอก,01:02:33,
2023-03-21 00:02,Bl4kE ZONE,แถ ปกปิดข่าว,01:02:33,
2023-03-21 00:02,hahaja nana,รองเลขาปรมานู,01:02:33,
2023-03-21 00:02,The Stadiumhopper,นี่เลขาปรมาณู ไม่ใช่ผู้ว่า,01:02:33,
2023-03-21 00:02,Boat DontCm,สายตา ล่อกแล่ก,01:02:33,
2023-03-21 00:02,Suthat Thanks,ไม่เห็นมีใครมาตรวจ,01:02:33,
2023-03-21 00:02,Siriporn Chaoumdee,.,01:02:33,
2023-03-21 00:02,Sugar Ray Robinson,ตอบคำถามแบบโง่โง่เป็นผู้บริหารได้ยังไง,01:02:33,
2023-03-21 00:02,PJS of speed,ไม่ตรงประเด็นเลยวะ,01:02:34,
2023-03-21 00:02,SPGDXXXX,นักการเมืองอะเนาะ,01:02:35,
2023-03-21 00:02,Suchada Prasarnpan,ถ้าไม่ใช่ไอ้ก้อนที่หาย แสดงว่า มีก้อนอื่นหายไปก่อนหน้าเหรอ ถึงมีสารนี้ ในโรงหลอมนี้,01:02:35,
2023-03-21 00:02,สีดํา วันธรรมสวนะ,พลังงานปรมาณูเพื่อสันติ แบบไทยๆ :grinning_squinting_face::grinning_squinting_face::grinning_squinting_face: ,01:02:35,
2023-03-21 00:02,Uroboros Zoda,ตอนเกิดไปไหมทำไมไม่พูด เก็บปากไว้ทำอะไรคะพอเกิดเรื่องแล้วค่อยมาพูดประเทศไทย,01:02:35,
2023-03-21 00:02,วัน นา,พอคำทางถูกระว่าจะแถไปไงดี ฮึม,01:02:36,
2023-03-21 00:02,Mufaz,ห ยุ ด แ ถ,01:02:36,
2023-03-21 00:02,Pon Wit2,ค,01:02:36,
2023-03-21 00:02,ปราโมทย์ เฮ้งเจริญ,พูดแบบนี้ได้ไง,01:02:36,
2023-03-21 00:02,pinny yuttawong,ผู้ว่ากวนตีน,01:02:36,
2023-03-21 00:02,banlang kamsopa,เอามาใช้ทำอะไรไม่มีใครบอกเลย,01:02:36,
2023-03-21 00:02,U sai,มึงตอบ..กวนตรีน ว่ะ!!,01:02:36,
2023-03-21 00:02,FF. Esan,ฝรั่งปิดเป็น1000กิโล แต่ไทยบอก ไม่เป็นไร,01:02:36,
2023-03-21 00:02,Audchara Hongsawat,อันตรายขนาดนี้ทำไมชู้ยมากๆๆๆๆ,01:02:36,
2023-03-21 00:02,คงกระพัน เข็มครุฑ,ค,01:02:36,
2023-03-21 00:02,Mu Mu,พูดให้กระชับไม่ได้ ,01:02:37,
2023-03-21 00:02,Dekliver 17,ปลดออกไป,01:02:37,
2023-03-21 00:02,Wichai Toy,ค,01:02:37,
2023-03-21 00:02,แด๊ก ยอดกะทิ,พูดวนไปวนมา,01:02:37,
2023-03-21 00:02,NPK 007,เกี่ยวไรกับตำรวจวะ,01:02:37,
2023-03-21 00:02,Thanyaporn Ruangto,น้ำท่วมทุ่ง,01:02:37,
2023-03-21 00:02,Rachan Choochuen,ถึงตอนนี้ลงโทษโรงไฟฟ้าไปหรือยังในเรื่องการครอบครองการดูแล,01:02:37,
2023-03-21 00:02,game ball,ใครอ่ะคนนี้ตอบเลี่ยงๆ,01:02:37,
2023-03-21 00:02,ชมพู่ ชมพู่,คคคคคคคคคคคคคคค,01:02:37,
2023-03-21 00:02,dinsow,พวกนี้ต้องไล่ออกให้หมด,01:02:37,
2023-03-21 00:02,อลิษา อินทรสุวรรณ,อะไรก่อน,01:02:38,
2023-03-21 00:02,aismaairl,ของที่จะเอาออกจากโรงงาน ต้องมีใบผ่าน มีการอนุญาต,01:02:39,
2023-03-21 00:02,อธิภัทร กางเกตุ,ปชช.เจรียมรับมือสารเคมีได้เลย ข้าราชการไม่ตรงไปตรงมา คนที่เดือดร้อนคือ ปชช.,01:02:39,
2023-03-21 00:02,สุภาวดี เพ็งคุ้ม,แย่ๆๆๆๆๆมากๆๆๆๆฟ,01:02:39,
2023-03-21 00:02,We love smile ,ค,01:02:39,
2023-03-21 00:02,ฮักนะ นครพนม,มันทำงานไหม ไม่ยืนยัน 5555,01:02:39,
2023-03-21 00:02,Sakchai Tayokhe,ค,01:02:39,
2023-03-21 00:02,Alice Yui,เอาภาษาพูด ไม่เอาภาษาเขียน,01:02:40,
2023-03-21 00:02,tonlohkwa,มึงเป็นเจ้าหน้าที่อย่ามาย้อนนักข่าว,01:02:40,
2023-03-21 00:02,Sucha B,ค,01:02:40,
2023-03-21 00:02,The Stadiumhopper,นี่เลขาปรมาณู ไม่ใช่ผู้ว่า,01:02:40,
2023-03-21 00:02,บินเดี่ยวหมื่นลี้,ค,01:02:41,
2023-03-21 00:02,Nekomata,ใช่ ชาวบ้าน แต่ตอนหน้าโต๊ะคุณเป็นเจ้าหน้าที่,01:02:41,
2023-03-21 00:02,Kwan ขวัญ,หืออออ,01:02:42,
2023-03-21 00:02,🤟อวตาล ขนมครก👽,เเท้ง อะไร บัดสีจริงๆ ออกไปถือได้ยางงาย:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,01:02:43,
2023-03-21 00:02,We love smile ,ค,01:02:43,
2023-03-21 00:02,Hello 68,มันรั่วก็รีบแจ้งว่าให้ปชช เตรียมตัวยังไง ไม่ใช่มาปกปิด,01:02:43,
2023-03-21 00:02,ทินกร กระแสเทพ,แล้วเวลาไหนถึงสิยืนยันละคับ,01:02:43,
2023-03-21 00:02,SON_ 6,ค,01:02:44,
2023-03-21 00:02,อรชน เดชสุภา,จะไปถามทำไม ถ้ามีอะไรเกิดขึ้น ก็ให้พวกที่มาแถลงข่าวก็ให้พวกมันรับผิดชอบไง ง่ายจะตาย ถ้าใครเป็นพวกมันต้องรับผิดชอบ,01:02:44,
2023-03-21 00:02,ทินกร หอยสังข์ทอง,ระบบราชการ..?,01:02:44,
2023-03-21 00:02,We love smile ,ค,01:02:44,
2023-03-21 00:02,Monmanut Chaiban,ค,01:02:44,
2023-03-21 00:02,Khun Wara,มันออกมาได้ยังไงถ้าโรงงานมันไม่ทิ้ง ,01:02:46,
2023-03-21 00:02,Sugar Ray Robinson,ตอบคำถามแบบโง่โง่เป็นผู้บริหารได้ยังไง,01:02:46,
2023-03-21 00:02,อัญชราพร ศรีสมอ,ค,01:02:46,
2023-03-21 00:02,ยามาโตะ,ไม่มีความรู้ ,01:02:46,
2023-03-21 00:02,1979's,ซีเซียม โซเดียม ฟอสฟอรัส ?.....ว่ะ,01:02:47,
2023-03-21 00:02,ดนิตา จันประเสริฐ,ตอบไม่ตรงประเด็น,01:02:48,
2023-03-21 00:02,Warakorn Keson,ปลดๆๆ,01:02:48,
2023-03-21 00:02,Tanny tantan,ไม่รู้ แต่แพร่มไม่หยุด,01:02:48,
2023-03-21 00:02,The Stadiumhopper,นี่เลขาปรมาณู ไม่ใช่ผู้ว่า,01:02:48,
2023-03-21 00:02,อุเทน สุคันธมาศ,ลาออกเถอะท่านไม่ได้เรื่องพอมีอะไรเกิดขี้นก็แถ่ไปเรื่อยน่าเบื่อ,01:02:48,
2023-03-21 00:02,ชนะ พวงเจริญ,ไม่รู้ว่ามาแถลงเพื่อ,01:02:49,
2023-03-21 00:02,Fake Cat,ถุยยยยยยยยย,01:02:49,
2023-03-21 00:02,M Slava,ผู้ว่าหัว ค,01:02:49,
2023-03-21 00:02,Cbalo Sukthat,คคคค,01:02:49,
2023-03-21 00:02,pitchayakorn phaksawaeng,ผ่านมาจะเดือนแล้ว จะตรวจไปถึงไหน ทำงานช้ากันชิพหาย,01:02:49,
2023-03-21 00:02,บินเดี่ยวหมื่นลี้,ค,01:02:49,
2023-03-21 00:02,Siriwan Chanel,ชาวบ้านเค๊ารู้หมดว่าโกหก,01:02:50,
2023-03-21 00:02,sutee ngowsiri,ให้สัมภาษณ์แบบคนไม่มีความรู้ ความสามารถที่แท้จริงเลย,01:02:51,
2023-03-21 00:02,จิรสิน พินิจพรประภา,ค,01:02:51,
2023-03-21 00:02,Oei Oei,ตอบอะไรของมันวะ,01:02:51,
2023-03-21 00:02,Sugar Ray Robinson,ตอบคำถามแบบโง่โง่เป็นผู้บริหารได้ยังไง,01:02:51,
2023-03-21 00:02,Jirawat Wannarods,พูดอะไรว่ะ เห้อออ,01:02:51,
2023-03-21 00:03,อสูรโลกันต์ปริศนา👺,ยาวครับ หาแพะก่อนๆ:goat-turquoise-white-horns:,01:02:52,
2023-03-21 00:03,Patiparn kochanet,ค.,01:02:52,
2023-03-21 00:03,Pichet Nanmul,แถลงยังใงให้ได้แต่น้ำ,01:02:52,
2023-03-21 00:03,ชูแว๊บ,โรงไฟฟ้า บ.ลูกของ บ. WHA.มหาชน,01:02:52,
2023-03-21 00:03,เฮฮาตกปลา ลุยๆๆ,ถามไม่ตรคำตอบ:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,01:02:53,
2023-03-21 00:03,Ariya Tamada,ค,01:02:53,
2023-03-21 00:03,KAOKLA IN HOME AND PETS,ตอบคนละเรื่องเลย,01:02:53,
2023-03-21 00:03,F Yf,ผมเป็นชาวบ้านเหมือนท่าน เวลากลับบ้านผมก็เป็นชาวบ้านเหมือนท่าน.... แต่เขาถามเวลานี่ไง ยังทำงานอยู่ 5555,01:02:53,
2023-03-21 00:03,Tine Story,อะไรอะ งง,01:02:53,
2023-03-21 00:03,ไอ้ สอง,ตอบคำถามไม่ถูก ค,01:02:53,
2023-03-21 00:03,BIN THEKOP,พ่อใครเอาไปเก็บ:rolling_on_the_floor_laughing:,01:02:54,
2023-03-21 00:03,afternoon 00:00,พูดไม่มีหัวคิด,01:02:54,
2023-03-21 00:03,aum aim,นี้คือคำตอบของผู้นำ????? ใช้สมองคิดแล้วจริงๆ????? ใช่ไหม?????,01:02:54,
2023-03-21 00:03,CHAI,ชุ่ย ก้อพวกคุณมันชุ่ยไง,01:02:54,
2023-03-21 00:03,pattarin wongsuwan,ก ต,01:02:54,
2023-03-21 00:03,Pradtthana Sangpisit,อย่างชุ่ย,01:02:54,
2023-03-21 00:03,นี่แมวนะ,คลำทางทำไมก่อน,01:02:54,
2023-03-21 00:03,juthamas m,ไม่รุ้จริงๆๆๆจริงๆๆๆ,01:02:54,
2023-03-21 00:03,สมพร ปาก,5×8นิ้ว:rolling_on_the_floor_laughing:แท่งกู 6×9นิ้ว.,01:02:55,
2023-03-21 00:03,PoMPoMzZZ🧡🧡,เอาคนที่พูดจารู้เรื่องมาอธิบาย ไม่ใช่ให้มันมาสอนคนอื่น,01:02:56,
2023-03-21 00:03,ชมพู่ ชมพู่,ฟังแล้วขึ้น คคคคคค,01:02:56,
2023-03-21 00:03,Apsorn B,เออเอา คลำเก่ง มรึงเก่ง,01:02:56,
2023-03-21 00:03,Boat DontCm,ค,01:02:57,
2023-03-21 00:03,JDB bigsuwon,อันเป็นผู้ถือหุ้นหรือครับแยกบางแพโรงงานเหลือเกินถ้ามันดีจริงมันจะมีปัญหาแบบนี้ไหม,01:02:57,
2023-03-21 00:03,WTD.,แถอีกแล้ว,01:02:58,
2023-03-21 00:03,Tuo Ghk,ค,01:02:58,
2023-03-21 00:03,Nextseason Macky, หรอ,01:02:59,
2023-03-21 00:03,kam ma,ปก,01:02:59,
2023-03-21 00:03,นายสุรเดช แวงวรรณ,ค,01:02:59,
2023-03-21 00:03,soka soka,ชาวบ้านคือใครกุงงใครจะเข้าไปได้นอกจากคนข้างใน,01:02:59,
2023-03-21 00:03,Ket px150,ค,01:02:59,
2023-03-21 00:03,ณัฐธีร์ กฤตานนพิธิวัฒน์,ไอ้คนนี้อันตราย ดูตามันดิ,01:02:59,
2023-03-21 00:03,ภัณฑ์ ภานุภัณฑ์,พูดอะไร???,01:02:59,
2023-03-21 00:03,ศิวะ เจริญสุข,ค,01:03:00,
2023-03-21 00:03,Fake Cat,ถุยยยยยยยยย,01:03:00,
2023-03-21 00:03,Septum,ค,01:03:00,
2023-03-21 00:03,IKY ARA,ควรปิด รง,01:03:00,
2023-03-21 00:03,Audchara Hongsawat,ทุเรศมากปล่อยให้หลุดมาได้ไง,01:03:00,
2023-03-21 00:03,Oei Oei,วนอยู่นั้น,01:03:01,
2023-03-21 00:03,We love smile ,ค,01:03:01,
2023-03-21 00:03,ชริตว์จาร์ คล่องการยิง,คนนี้พูดจาไม่เหมาะเป็นผู้นำ ไปเป็นครูสอนนายกตู่ให้เข้าใจเรื่องซีเซียมเถอะ,01:03:01,
2023-03-21 00:03,nut0tw0mn,สัณญาณใบหน้า มีพิรุต ส่อไปในทางโกหก,01:03:01,
2023-03-21 00:03,Tuo Ghk,ค,01:03:01,
2023-03-21 00:03,Khun Wara,ค,01:03:01,
2023-03-21 00:03,kam ma,ต้องบอกความจริง ให้ประชาชนทราบ อย่าปกปิด บิดเบือน,01:03:02,
2023-03-21 00:03,The Stadiumhopper,นี่เลขาปรมาณู ไม่ใช่ผู้ว่า,01:03:02,
2023-03-21 00:03,wat puttirat,โรงงานชื่ออะไร ก็ไม่บอก,01:03:02,
2023-03-21 00:03,jjj k,แล้วทำไหมดูแลของที่มันมีอันตรายละหลวมจัง,01:03:03,
2023-03-21 00:03,นายสุรเดช แวงวรรณ,ค,01:03:03,
2023-03-21 00:03,Black star Black likht,เขาถามอีกอย่างตอบอีกอย่าง,01:03:03,
2023-03-21 00:03,piyathida tajai,ซื้อใบเกรดมารึป่าว ตอบได้ประสาทมาก,01:03:03,
2023-03-21 00:03,Ariya Tamada,ฟ้องเถอะ,01:03:04,
2023-03-21 00:03,afternoon 00:00,สอบผ่านได้ไง ออกเหอะ,01:03:04,
2023-03-21 00:03,ใหม่,น้ำท่วมทุ่ง,01:03:04,
2023-03-21 00:03,Siriwan Chanel,ค.,01:03:04,
2023-03-21 00:03,โยว ซารุโทบิ,มุงย้อนมาดูข่าวตัวเองพูดบ้างไม ตอบได้สน ติน มาก,01:03:04,
2023-03-21 00:03,Thipphawan Chaiaree,ถามเผื่ออยากได้ความจริงถ้าไม่ถามท่านแล้วใครจะรู้,01:03:04,
2023-03-21 00:03,เด่น ปืนใหญ่,เฮ้ย...เจอจริงหรือเปล่า:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,01:03:04,
2023-03-21 00:03,pattareeyaporn te,ถามดีมาก แต่ตอบแย่มาก,01:03:04,
2023-03-21 00:03,Thanawat Sukprasert,ค,01:03:05,
2023-03-21 00:03,นายสุรเดช แวงวรรณ,ค,01:03:05,
2023-03-21 00:03,Fake Cat,ถุยยยยยยยยย,01:03:05,
2023-03-21 00:03,The Stadiumhopper,นี่เลขาปรมาณู ไม่ใช่ผู้ว่า,01:03:06,
2023-03-21 00:03,Dream Spr,งั้นก็ลาออกไปเป็นชาวบ้านธรรมดาค่ะ เราไม่รู้เรายังศึกษา ยังหาอ่านข้อมูลเลยค่ะ อันนี้ถามไปบอกเป็นชาวบ้าน แล้วมีตำแหน่งไว้ทำไม?,01:03:06,
2023-03-21 00:03,RabbitGold,ถ้ามันกระจายจริงๆแบบไม่มีการตรวจสอบ มันแผ่ไปไกลแล้วคะ ขนาดออกมาแถลงกันยังไม่มีข้อมูลอะไรกันเลย ถ้าแพร่กระจายจริงๆ ก็คล้ายโควิคนั้นแหละ มาตราฐานเดียวกัน เลิกตื่นตระหนก ได้กันทุกคน :grinning_squinting_face::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,01:03:06,
2023-03-21 00:03,นายสุรเดช แวงวรรณ,ค,01:03:07,
2023-03-21 00:03,Honey Toast,งงๆ,01:03:07,
2023-03-21 00:03,Nikom Jimthaisong,แถไปเรื่อย ไม่พูดความจริงตั้งแต่ต้น ก็แบบนี้ โยนไปมา ถ้า อชช. คงบอกความจริงไปนานแล้ว และจะแก้ไขอย่างไร,01:03:07,
2023-03-21 00:03,dinsow,ใน พื้นที่ ปชช เสี่ยงแล้ว,01:03:08,
2023-03-21 00:03,Anuchit Sanitjai,รวยข้าราชการแบบนี้โตมาได้ดีเพราะถือกระเป๋าให้หน่อย ทำงานไม่เป็น,01:03:09,
2023-03-21 00:03,Tuo Ghk,ค,01:03:09,
2023-03-21 00:03,ทับทิม.,ถาม ดี มาก,01:03:09,
2023-03-21 00:03,เอกพจน์ สังขศรี,งงซิป,01:03:09,
2023-03-21 00:03,PoMPoMzZZ🧡🧡,:water_buffalo:,01:03:09,
2023-03-21 00:03,KN_ Lupin,ฟังแล้วเสียดายภาษีชิบหาย,01:03:09,
2023-03-21 00:03,Apiwat K.,ค,01:03:10,
2023-03-21 00:03,Thanyaporn Ruangto,นักข่าวถามดีมาก แต่เลขาล่ก,01:03:11,
2023-03-21 00:03,Morn Chill Chill,ถ้ามีคนแบบนี้มาดูแลประเทศคงปิดหูปิดตา ปชช.,01:03:11,
2023-03-21 00:03,Fake Cat,ถุยยยยยยยยย,01:03:11,
2023-03-21 00:03,Famille Rigault,นักข่าวก็ทำหน้าที่นะคะ,01:03:11,
2023-03-21 00:03,akkidsp123,ถาม3คำ ตอบ3ปี น้ำล้วนๆๆ,01:03:11,
2023-03-21 00:03,Boonchai,เรื่องดีงง,01:03:11,
2023-03-21 00:03,ศิวะ เจริญสุข,ปลด มัน,01:03:11,
2023-03-21 00:03,Tus Tus,อย่ามาตอบเลยแบบนี้,01:03:11,
2023-03-21 00:03,ตามา รถไฟ,ค.,01:03:12,
2023-03-21 00:03,Tuo Ghk,ค,01:03:12,
2023-03-21 00:03,Hello 68,แถมสก,01:03:12,
2023-03-21 00:03,-FIVE Freedoms-,ค,01:03:12,
2023-03-21 00:03,นายสุรเดช แวงวรรณ,ค,01:03:13,
2023-03-21 00:03,NuuNan :D,ค,01:03:14,
2023-03-21 00:03,Manachai Khunaksorn,ตอบไม่ได้เหรอ,01:03:14,
2023-03-21 00:03,Dekliver 17,มันออกมาได้ไง,01:03:15,
2023-03-21 00:03,-FIVE Freedoms-,ค,01:03:15,
2023-03-21 00:03,BRUNO,มันหลุดเชื่อเหอะแต่มันกลัวมีผลกระทบ มันเลยก็ช่วยกันปิดข่าว มันกลัวโดนเขาฟ้อง:body-blue-raised-arms::body-blue-raised-arms::body-blue-raised-arms::body-blue-raised-arms::body-blue-raised-arms::body-blue-raised-arms::body-blue-raised-arms::body-blue-raised-arms::body-blue-raised-arms::body-blue-raised-arms::body-blue-raised-arms::body-blue-raised-arms:,01:03:15,
2023-03-21 00:03,lant000,ชาวบ้าน อย่าไปยอม,01:03:15,
2023-03-21 00:03,อัมรินทร์ เวียงอินทร์,ทำหายแล้วใครรับผิดชอบ ,01:03:15,
2023-03-21 00:03,นายสุรเดช แวงวรรณ,ค,01:03:15,
2023-03-21 00:03,สําหรับสมัคร ยูทูป,มึงจะคลำไปถึงไหน,01:03:15,
2023-03-21 00:03,เฮฮาตกปลา ลุยๆๆ,นานๆทำงานก็แบบนี้แหละ:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,01:03:16,
2023-03-21 00:03,Tuo Ghk,ค,01:03:16,
2023-03-21 00:03,SON_ 6,ค,01:03:16,
2023-03-21 00:03,ศิวะ เจริญสุข,ค,01:03:16,
2023-03-21 00:03,Spri Splamz,ขู่นักข่าว,01:03:17,
2023-03-21 00:03,สุภาวดี เพ็งคุ้ม,เจอไม่เจอเลวร้ายพอๆๆกันเป่า,01:03:17,
2023-03-21 00:03,-FIVE Freedoms-,ค,01:03:17,
2023-03-21 00:03,นายสุรเดช แวงวรรณ,ค,01:03:17,
2023-03-21 00:03,เกรียงไกร นามภูมี,ผักชีราดหน้าสไตล์ข้าราชการไทย,01:03:18,
2023-03-21 00:03,SON_ 6,ค,01:03:18,
2023-03-21 00:03,Gap Pittayatorn,ค.,01:03:19,
2023-03-21 00:03,Tuo Ghk,ค,01:03:19,
2023-03-21 00:03,Alice Yui,พอเค้าจี้ละทำร้อนตัว,01:03:19,
2023-03-21 00:03,-FIVE Freedoms-,ค,01:03:20,
2023-03-21 00:03,นายสุรเดช แวงวรรณ,ค,01:03:20,
2023-03-21 00:03,ปิ่นเพ็ชร นาคะเสถียร,ตอบไม่ตรงประเด็นเลย :grinning_face_with_sweat:,01:03:20,
2023-03-21 00:03,pooklook chisu,ในยุคนายกคนดี เราเลยมีข้าราชการชั้นผู้ใหญ่แบบนี้ คนไทยเลยรับกรรมแบบนี้ เลือกตั้งก็เลือกกันมาบริหารประเทศกันอีกนะ ,01:03:20,
2023-03-21 00:03,Oei Oei,ตอบอะไรของมัน,01:03:20,
2023-03-21 00:03,อัศวินรัตติการ,ค,01:03:20,
2023-03-21 00:03,The Stadiumhopper,นี่เลขาปรมาณู ไม่ใช่ผู้ว่า,01:03:21,
2023-03-21 00:03,บินเดี่ยวหมื่นลี้,ค,01:03:21,
2023-03-21 00:03,Manachai Khunaksorn,ทำงานจริงๆไหม,01:03:21,
2023-03-21 00:03,aimjin manas,อย่าถามคำถามยาก ตอบไม่ได้555,01:03:21,
2023-03-21 00:03,SON_ 6,ค,01:03:21,
2023-03-21 00:03,รุ่งทิพย์ ปานประโคน,คคคคคคค,01:03:21,
2023-03-21 00:03,Tuo Ghk,ค,01:03:21,
2023-03-21 00:03,เด็กวัด,อำนาจของเงินตราโว้ยย:face-fuchsia-tongue-out::face-fuchsia-tongue-out::face-fuchsia-tongue-out:,01:03:21,
2023-03-21 00:03,Khun Wara,โดนจี้ ทำมาขึ้น,01:03:21,
2023-03-21 00:03,จิรสิน พินิจพรประภา,ค,01:03:21,
2023-03-21 00:03,tonlohkwa,รู้เรื่องปรมาณูจริงหรือซื้อตำแหน่งมา,01:03:21,
2023-03-21 00:03,ละเอียด บรรลุ,:hand-pink-waving::hand-pink-waving::hand-pink-waving:,01:03:21,
2023-03-21 00:03,-FIVE Freedoms-,ค,01:03:22,
2023-03-21 00:03,กระเพาหมูสับไข่ดาว เผ็ดเผ็ด,มีใครตรวจสอบคุณหรือยังมาบอกเรียบร้อย,01:03:22,
2023-03-21 00:03,ธีระชัย วงศ์วีรธร,ติดเพื่อนเสพกัญชางานการไม่ช่วยทำหนังสือไม่เรียน สำนึกได้แล้วนะ ไม่เรียนก็มาช่วยยายทำงาน,01:03:22,
2023-03-21 00:03,Khomthanu,โอย..เครียดขอพักก่อน,01:03:22,
2023-03-21 00:03,dinsow,แบบนี้ต้องไล่ออก,01:03:22,
2023-03-21 00:03,OS___ 7,นักข่าวถามไม่ได้หรอ,01:03:23,
2023-03-21 00:03,Ariya Tamada,ค,01:03:23,
2023-03-21 00:03,อัศวินรัตติการ,ค,01:03:23,
2023-03-21 00:03,สําหรับสมัคร ยูทูป,มึงจะคลำไปถึงไหน,01:03:23,
2023-03-21 00:03,บินเดี่ยวหมื่นลี้,ค,01:03:24,
2023-03-21 00:03,SON_ 6,ค,01:03:24,
2023-03-21 00:03,ชูแว๊บ,กลัวนายทุน ปิดข่าวไง,01:03:24,
2023-03-21 00:03,The Stadiumhopper,นี่เลขาปรมาณู ไม่ใช่ผู้ว่า,01:03:24,
2023-03-21 00:03,thawatchai namrach,มันใช่แท่งนั้นแหละ คงไม่มีหลายแท่งเหรอะ ,01:03:25,
2023-03-21 00:03,suppasit tuntiwiwat,กูนึกว่าเลขาประทัดจุดไหว้เจ้า,01:03:25,
2023-03-21 00:03,oran itwat,ค...,01:03:26,
2023-03-21 00:03,purricious,ค,01:03:26,
2023-03-21 00:03,SON_ 6,ค,01:03:26,
2023-03-21 00:03,Audchara Hongsawat,ประชาชนสนใจโว้ย,01:03:27,
2023-03-21 00:03,-FIVE Freedoms-,ค,01:03:27,
2023-03-21 00:03,บินเดี่ยวหมื่นลี้,ค,01:03:27,
2023-03-21 00:03,Spri Splamz,ขู่นักข่าวเรอะ,01:03:27,
2023-03-21 00:03,สิทธิกร,ค,01:03:28,
2023-03-21 00:03,R.P.G R.P.G,ไล่มันออก,01:03:28,
2023-03-21 00:03,น้องตุ๊ปุ๊ หมาขี้หวง,ค,01:03:28,
2023-03-21 00:03,Gamolchai Chaikla,ค,01:03:28,
2023-03-21 00:03,Amolkarn Yamsabay,ห่ะะะ,01:03:28,
2023-03-21 00:03,IKY ARA,ค,01:03:28,
2023-03-21 00:03,yuynoii🦖,นิสัย,01:03:29,
2023-03-21 00:03,ชนะ พวงเจริญ,ออกไปทางไหนอีกเนี่ย,01:03:29,
2023-03-21 00:03,กิ่งฟ้า,ปล่อยและละเลย อ่ะค่ะ,01:03:29,
2023-03-21 00:03,oran itwat,ค...,01:03:29,
2023-03-21 00:03,-FIVE Freedoms-,ค,01:03:30,
2023-03-21 00:03,Tuo Ghk,ค,01:03:30,
2023-03-21 00:03,IKY ARA,ค,01:03:30,
2023-03-21 00:03,Punnn Plearnn,ต้องแปลไทยเป็นไทย,01:03:30,
2023-03-21 00:03,Taetahtai B,ใคร ทำงานไม่ได้เรื่อง,01:03:30,
2023-03-21 00:03,KN_ Lupin,ค,01:03:31,
2023-03-21 00:03,คนรัก น้องเหมียว,อะไรหว่ะ,01:03:31,
2023-03-21 00:03,Chatcharin M,พูดไปเรื่อย,01:03:31,
2023-03-21 00:03,Audchara Hongsawat,ค,01:03:31,
2023-03-21 00:03,NackZa,ค,01:03:31,
2023-03-21 00:03,Mylove MI,ค,01:03:32,
